case_id,db_id,variant,question,search_expressions,mode,expected_tables,retrieved_tables_top5,table_recall_at_5,expected_columns,retrieved_columns_top10,column_recall_at_10,actual_sql,used_tables,used_columns,sql_uses_expected_tables,sql_uses_expected_columns,query_execution_success,task_solved,latency_ms,retrieval_latency_ms,embedding_build_time_ms,vector_available,step_count,db_search_call_count,failure_class,failure_reason
spider_poker_player_183,poker_player,vector,List the earnings of poker players in descending order.,"[""earnings"", ""poker player earnings"", ""player earnings descending"", ""poker_player.earnings""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings""]","[""poker_player.earnings"", ""poker_player.money_rank"", ""poker_player.best_finish"", ""poker_player.final_table_made"", ""poker_player.poker_player_id"", ""poker_player.people_id"", ""people.height"", ""people.people_id""]",True,,[],[],False,False,False,False,2794,2797.835,15.967,True,7,4,none,
spider_poker_player_184,poker_player,vector,"What are the earnings of poker players, ordered descending by value?","[""earnings"", ""poker player earnings"", ""player earnings"", ""poker_player.earnings""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings""]","[""poker_player.earnings"", ""poker_player.money_rank"", ""poker_player.best_finish"", ""poker_player.final_table_made"", ""poker_player.people_id"", ""poker_player.poker_player_id"", ""people.people_id"", ""people.height""]",True,,[],[],False,False,False,False,2825,2829.722,18.289,True,7,4,none,
spider_poker_player_185,poker_player,vector,List the final tables made and the best finishes of poker players.,"[""final tables"", ""best finish"", ""poker player"", ""tables made""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player"", ""people""]",True,"[""poker_player.best_finish"", ""poker_player.final_table_made""]","[""poker_player.final_table_made"", ""poker_player.earnings"", ""poker_player.best_finish"", ""poker_player.people_id"", ""poker_player.money_rank"", ""poker_player.poker_player_id"", ""people.nationality"", ""people.name""]",True,,[],[],False,False,False,False,2712,2714.105,13.044,True,7,4,none,
spider_poker_player_186,poker_player,vector,What are the final tables made and best finishes for all poker players?,"[""final tables"", ""best finishes"", ""poker players"", ""player_final_tables""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.best_finish"", ""poker_player.final_table_made""]","[""poker_player.final_table_made"", ""poker_player.best_finish"", ""poker_player.earnings"", ""poker_player.money_rank"", ""poker_player.poker_player_id"", ""poker_player.people_id"", ""people.people_id"", ""people.nationality""]",True,,[],[],False,False,False,False,2643,2644.855,12.319,True,7,4,none,
spider_poker_player_187,poker_player,vector,What is the average earnings of poker players?,"[""average earnings"", ""poker players"", ""earnings"", ""player earnings""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings""]","[""poker_player.earnings"", ""poker_player.money_rank"", ""poker_player.people_id"", ""poker_player.best_finish"", ""poker_player.final_table_made"", ""people.height"", ""people.people_id"", ""poker_player.poker_player_id""]",True,,[],[],False,False,False,False,2682,2683.828,11.663,True,7,4,none,
spider_poker_player_188,poker_player,vector,Return the average earnings across all poker players.,"[""average earnings"", ""poker players"", ""earnings"", ""avg""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player"", ""people""]",True,"[""poker_player.earnings""]","[""poker_player.earnings"", ""poker_player.money_rank"", ""poker_player.best_finish"", ""people.height"", ""poker_player.final_table_made"", ""poker_player.people_id"", ""people.people_id"", ""people.birth_date""]",True,,[],[],False,False,False,False,2671,2672.925,11.13,True,7,4,none,
spider_poker_player_189,poker_player,vector,What is the money rank of the poker player with the highest earnings?,"[""money rank"", ""highest earnings"", ""poker player earnings"", ""player_rank""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings"", ""poker_player.money_rank""]","[""poker_player.money_rank"", ""poker_player.earnings"", ""poker_player.best_finish"", ""poker_player.final_table_made"", ""people.height"", ""poker_player.people_id"", ""poker_player.poker_player_id"", ""people.people_id""]",True,,[],[],False,False,False,False,2742,2744.923,13.592,True,7,4,none,
spider_poker_player_190,poker_player,vector,Return the money rank of the player with the greatest earnings.,"[""money rank"", ""greatest earnings"", ""player earnings"", ""rank by money""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings"", ""poker_player.money_rank""]","[""poker_player.earnings"", ""poker_player.money_rank"", ""poker_player.best_finish"", ""poker_player.final_table_made"", ""poker_player.people_id"", ""people.height"", ""poker_player.poker_player_id"", ""people.people_id""]",True,,[],[],False,False,False,False,2809,2811.659,13.459,True,7,4,none,
spider_poker_player_191,poker_player,vector,What is the maximum number of final tables made among poker players with earnings less than 200000?,"[""final tables"", ""earnings"", ""poker players"", ""max""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings"", ""poker_player.final_table_made""]","[""poker_player.earnings"", ""poker_player.final_table_made"", ""poker_player.money_rank"", ""poker_player.best_finish"", ""poker_player.people_id"", ""people.height"", ""poker_player.poker_player_id"", ""people.people_id""]",True,,[],[],False,False,False,False,2636,2637.877,11.681,True,7,4,none,
spider_poker_player_192,poker_player,vector,Return the maximum final tables made across all poker players who have earnings below 200000.,"[""final tables"", ""earnings"", ""poker players"", ""maximum""]",ai-assisted-retrieval,"[""poker_player""]","[""poker_player""]",True,"[""poker_player.earnings"", ""poker_player.final_table_made""]","[""poker_player.earnings"", ""poker_player.best_finish"", ""poker_player.money_rank"", ""poker_player.final_table_made"", ""people.height"", ""poker_player.people_id"", ""poker_player.poker_player_id"", ""people.people_id""]",True,,[],[],False,False,False,False,2880,2882.836,14.698,True,7,4,none,
spider_poker_player_193,poker_player,vector,What are the names of poker players?,"[""poker player name"", ""player names"", ""poker_player"", ""name""]",ai-assisted-retrieval,"[""people"", ""poker_player""]","[""poker_player"", ""people""]",True,"[""people.name"", ""people.people_id"", ""poker_player.people_id""]","[""poker_player.poker_player_id"", ""poker_player.people_id"", ""poker_player.earnings"", ""poker_player.final_table_made"", ""poker_player.money_rank"", ""poker_player.best_finish"", ""people.name"", ""people.height""]",False,,[],[],False,False,False,False,2807,2808.91,12.24,True,7,4,retrieval_miss,task not solved
spider_poker_player_194,poker_player,vector,Return the names of all the poker players.,"[""poker players"", ""player names"", ""players"", ""name""]",ai-assisted-retrieval,"[""people"", ""poker_player""]","[""poker_player"", ""people""]",True,"[""people.name"", ""people.people_id"", ""poker_player.people_id""]","[""poker_player.people_id"", ""poker_player.poker_player_id"", ""poker_player.earnings"", ""poker_player.final_table_made"", ""poker_player.best_finish"", ""poker_player.money_rank"", ""people.name"", ""people.people_id""]",True,,[],[],False,False,False,False,2722,2724.13,13.999,True,7,4,none,
spider_poker_player_195,poker_player,vector,What are the names of poker players whose earnings is higher than 300000?,"[""poker player earnings"", ""player name"", ""earnings > 300000"", ""poker_player""]",ai-assisted-retrieval,"[""people"", ""poker_player""]","[""poker_player""]",False,"[""people.name"", ""people.people_id"", ""poker_player.earnings"", ""poker_player.people_id""]","[""poker_player.earnings"", ""poker_player.poker_player_id"", ""poker_player.money_rank"", ""poker_player.final_table_made"", ""poker_player.best_finish"", ""poker_player.people_id"", ""people.height"", ""people.people_id""]",False,,[],[],False,False,False,False,3030,3032.907,13.103,True,7,4,retrieval_miss,missing expected tables in retrieval: people
spider_voter_1_196,voter_1,vector,How many states are there?,"[""states"", ""state count"", ""number of states"", ""state""]",ai-assisted-retrieval,"[""area_code_state""]","[""area_code_state"", ""votes""]",True,[],"[""area_code_state.state"", ""votes.state"", ""area_code_state.area_code"", ""votes.contestant_number"", ""votes.phone_number"", ""contestants.contestant_number"", ""votes.vote_id""]",True,,[],[],False,True,False,False,2716,2718.344,14.353,True,7,4,none,
spider_voter_1_197,voter_1,vector,"List the contestant numbers and names, ordered by contestant name descending.","[""contestant number name"", ""contestant name descending"", ""contestant_num contestant_name"", ""voter contestant""]",ai-assisted-retrieval,"[""contestants""]","[""contestants"", ""votes""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number""]","[""contestants.contestant_number"", ""votes.contestant_number"", ""contestants.contestant_name"", ""votes.phone_number"", ""votes.vote_id"", ""votes.state"", ""votes.created""]",True,,[],[],False,False,False,False,2661,2663.395,12.491,True,7,4,none,
spider_voter_1_198,voter_1,vector,"List the vote ids, phone numbers and states of all votes.","[""vote id phone number state"", ""votes phone states"", ""vote_id phone_number state"", ""voter contact info location""]",ai-assisted-retrieval,"[""votes""]","[""votes""]",True,"[""votes.phone_number"", ""votes.state"", ""votes.vote_id""]","[""votes.phone_number"", ""votes.state"", ""votes.vote_id"", ""votes.contestant_number"", ""area_code_state.state"", ""area_code_state.area_code"", ""votes.created"", ""contestants.contestant_number""]",True,,[],[],False,False,False,False,2582,2582.809,11.131,True,7,4,none,
spider_voter_1_199,voter_1,vector,What are the maximum and minimum values of area codes?,"[""area code"", ""area_codes"", ""max min area"", ""area_code""]",ai-assisted-retrieval,"[""area_code_state""]","[""area_code_state"", ""votes"", ""contestants""]",True,"[""area_code_state.area_code""]","[""area_code_state.area_code"", ""area_code_state.state"", ""votes.phone_number"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.state"", ""contestants.contestant_name""]",True,,[],[],False,False,False,False,2722,2724.04,10.669,True,7,4,none,
spider_voter_1_200,voter_1,vector,What is last date created of votes from the state 'CA'?,"[""last date created"", ""votes CA"", ""state CA"", ""vote_date""]",ai-assisted-retrieval,"[""votes""]","[""votes""]",True,"[""votes.created"", ""votes.state""]","[""votes.state"", ""votes.vote_id"", ""votes.contestant_number"", ""votes.created"", ""votes.phone_number"", ""contestants.contestant_number"", ""area_code_state.state""]",True,,[],[],False,False,False,False,2744,2745.846,11.701,True,7,4,none,
spider_voter_1_201,voter_1,vector,What are the names of the contestants whose names are not 'Jessie Alloway',"[""contestant name"", ""contestants"", ""name"", ""Jessie Alloway""]",ai-assisted-retrieval,"[""contestants""]","[""contestants"", ""votes""]",True,"[""contestants.contestant_name""]","[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.phone_number"", ""votes.state"", ""votes.vote_id"", ""votes.created"", ""area_code_state.area_code""]",True,,[],[],False,False,False,False,2689,2691.202,11.896,True,7,4,none,
spider_voter_1_202,voter_1,vector,What are the distinct states and create time of all votes?,"[""states"", ""create time"", ""votes"", ""state""]",ai-assisted-retrieval,"[""votes""]","[""votes"", ""area_code_state""]",True,"[""votes.created"", ""votes.state""]","[""votes.state"", ""votes.vote_id"", ""votes.phone_number"", ""area_code_state.state"", ""votes.created"", ""votes.contestant_number"", ""area_code_state.area_code""]",True,,[],[],False,False,False,False,2730,2732.003,13.777,True,7,4,none,
spider_voter_1_203,voter_1,vector,What are the contestant numbers and names of the contestants who had at least two votes?,"[""contestant number name vote"", ""contestant votes count"", ""contestant_id contestant_name"", ""vote_count >= 2""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""votes"", ""contestants""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number""]","[""votes.contestant_number"", ""contestants.contestant_number"", ""votes.vote_id"", ""contestants.contestant_name"", ""votes.phone_number"", ""votes.state"", ""votes.created""]",True,,[],[],False,False,False,False,2669,2671.15,12.032,True,7,4,none,
spider_voter_1_204,voter_1,vector,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","[""contestant number name votes"", ""contestant vote count"", ""least voted contestant"", ""voter_1 contestant votes""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""votes"", ""contestants""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number""]","[""votes.contestant_number"", ""contestants.contestant_number"", ""contestants.contestant_name"", ""votes.vote_id"", ""votes.phone_number"", ""votes.state"", ""votes.created""]",True,,[],[],False,False,False,False,2986,2988.51,14.766,True,7,4,none,
spider_voter_1_205,voter_1,vector,What are the number of votes from state 'NY' or 'CA'?,"[""votes"", ""state"", ""NY"", ""CA""]",ai-assisted-retrieval,"[""votes""]","[""area_code_state"", ""votes""]",True,"[""votes.state""]","[""votes.state"", ""area_code_state.state"", ""area_code_state.area_code"", ""votes.phone_number"", ""votes.contestant_number"", ""votes.vote_id"", ""votes.created""]",True,,[],[],False,False,False,False,2784,2786.691,14.271,True,7,4,none,
spider_voter_1_206,voter_1,vector,How many contestants did not get voted?,"[""contestant"", ""vote"", ""voted"", ""not voted""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""votes""]",False,[],"[""votes.vote_id"", ""votes.state"", ""votes.phone_number"", ""votes.contestant_number"", ""votes.created"", ""contestants.contestant_number"", ""contestants.contestant_name""]",True,,[],[],False,True,False,False,2661,2662.465,10.454,True,7,4,retrieval_miss,missing expected tables in retrieval: contestants
